0	1	0	4	0	0	328	374	0	0.0026738	0	0.010695	0	0	0.87701	7	7
0	0	0	268	0	1	3	275	0	0	0	0.97455	0	0.0036364	0.010909	4	4
0	0	300	0	0	7	377	823	0	0	0.36452	0	0	0.0085055	0.45808	7	7
314	0	4	0	0	136	46	518	0.60618	0	0.007722	0	0	0.26255	0.088803	1	1
1	0	0	0	259	0	0	270	0.0037037	0	0	0	0.95926	0	0	5	5
456	0	680	0	459	0	0	1690	0.26982	0	0.40237	0	0.2716	0	0	3	3
514	0	82	4	0	299	878	2036	0.25246	0	0.040275	0.0019646	0	0.14686	0.43124	7	7
14	0	510	0	932	0	199	1803	0.0077648	0	0.28286	0	0.51692	0	0.11037	5	5
18	0	0	0	0	17	271	341	0.052786	0	0	0	0	0.049853	0.79472	7	7
1254	0	104	0	0	0	0	1610	0.77888	0	0.064596	0	0	0	0	1	1
0	0	0	8	690	0	345	1190	0	0	0	0.0067227	0.57983	0	0.28992	5	5
890	0	0	0	0	0	11	973	0.9147	0	0	0	0	0	0.011305	1	1
0	0	0	0	343	0	350	815	0	0	0	0	0.42086	0	0.42945	7	7
23	0	61	0	279	0	1018	1459	0.015764	0	0.041809	0	0.19123	0	0.69774	7	7
275	0	10	0	18	0	0	311	0.88424	0	0.032154	0	0.057878	0	0	1	1
0	353	0	62	0	0	0	480	0	0.73542	0	0.12917	0	0	0	2	2
0	39	165	226	0	162	275	907	0	0.042999	0.18192	0.24917	0	0.17861	0.3032	0	7
0	0	0	0	0	0	287	327	0	0	0	0	0	0	0.87768	7	7
0	0	0	70	0	132	402	644	0	0	0	0.1087	0	0.20497	0.62422	7	7
414	0	0	0	0	0	0	501	0.82635	0	0	0	0	0	0	1	1
0	1028	173	0	0	0	0	1318	0	0.77997	0.13126	0	0	0	0	2	2
0	101	0	169	0	166	0	444	0	0.22748	0	0.38063	0	0.37387	0	0	4
0	1110	467	66	0	0	24	1891	0	0.58699	0.24696	0.034902	0	0	0.012692	2	2
55	105	390	105	0	161	669	1625	0.033846	0.064615	0.24	0.064615	0	0.099077	0.41169	7	7
0	0	0	41	1	1	376	471	0	0	0	0.087049	0.0021231	0.0021231	0.7983	7	7
0	0	28	817	14	697	869	2716	0	0	0.010309	0.30081	0.0051546	0.25663	0.31996	0	7
0	116	299	987	0	0	1889	3516	0	0.032992	0.08504	0.28072	0	0	0.53726	7	7
202	139	1093	2	0	304	4	2083	0.096976	0.066731	0.52472	0.00096015	0	0.14594	0.0019203	3	3
0	288	0	233	152	0	746	1504	0	0.19149	0	0.15492	0.10106	0	0.49601	7	7
0	245	383	449	0	91	163	1393	0	0.17588	0.27495	0.32233	0	0.065327	0.11701	0	4
0	0	0	0	17	0	99	123	0	0	0	0	0.13821	0	0.80488	7	7
0	0	0	0	280	0	7	318	0	0	0	0	0.8805	0	0.022013	5	5
0	184	0	1	0	0	11	207	0	0.88889	0	0.0048309	0	0	0.05314	2	2
0	159	0	545	36	0	142	1009	0	0.15758	0	0.54014	0.035679	0	0.14073	4	4
266	0	35	0	0	0	0	8757	0.030376	0	0.0039968	0	0	0	0	0	0
0	0	0	0	0	0	0	1464	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	577	0	0	0	0	0	0	0	0	0
0	0	0	50	0	0	0	1009	0	0	0	0.049554	0	0	0	0	0
0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0
74	0	0	0	28	0	0	767	0.09648	0	0	0	0.036506	0	0	0	0
0	0	0	0	20	0	0	235	0	0	0	0	0.085106	0	0	0	0
0	0	0	0	1	0	2	124	0	0	0	0	0.0080645	0	0.016129	0	0
0	0	0	0	0	0	0	1292	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0
0	0	0	16	1	0	0	1014	0	0	0	0.015779	0.00098619	0	0	0	0
0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0
108	0	0	0	21	0	0	745	0.14497	0	0	0	0.028188	0	0	0	1
0	0	0	0	17	0	0	254	0	0	0	0	0.066929	0	0	0	0
0	0	0	0	4	0	0	93	0	0	0	0	0.043011	0	0	0	0
0	0	46	230	0	0	145	437	0	0	0.10526	0.52632	0	0	0.33181	4	4
0	0	0	155	0	207	1	396	0	0	0	0.39141	0	0.52273	0.0025253	6	6
0	0	297	0	0	175	105	687	0	0	0.43231	0	0	0.25473	0.15284	3	3
332	0	0	0	0	41	39	419	0.79236	0	0	0	0	0.097852	0.093079	1	1
35	0	0	0	135	0	0	228	0.15351	0	0	0	0.59211	0	0	5	5
1146	0	0	0	364	0	0	1609	0.71224	0	0	0	0.22623	0	0	1	1
272	0	890	7	0	527	292	2111	0.12885	0	0.4216	0.003316	0	0.24964	0.13832	3	3
632	0	67	0	610	0	217	1628	0.38821	0	0.041155	0	0.37469	0	0.13329	0	1
50	0	0	1	0	81	235	390	0.12821	0	0	0.0025641	0	0.20769	0.60256	7	7
1315	0	6	0	0	0	0	1518	0.86627	0	0.0039526	0	0	0	0	1	1
0	0	0	38	532	82	280	1234	0	0	0	0.030794	0.43112	0.066451	0.2269	5	5
820	0	0	0	0	0	5	884	0.9276	0	0	0	0	0	0.0056561	1	1
0	0	0	0	289	2	560	881	0	0	0	0	0.32804	0.0022701	0.63564	7	7
101	0	223	47	271	0	1069	1849	0.054624	0	0.12061	0.025419	0.14657	0	0.57815	7	7
266	0	0	0	0	0	0	300	0.88667	0	0	0	0	0	0	1	1
0	283	68	95	0	0	0	500	0	0.566	0.136	0.19	0	0	0	2	2
0	11	160	217	0	0	85	504	0	0.021825	0.31746	0.43056	0	0	0.16865	4	4
0	0	0	0	0	168	219	431	0	0	0	0	0	0.38979	0.50812	7	7
0	0	8	75	0	333	313	794	0	0	0.010076	0.094458	0	0.4194	0.39421	6	6
325	0	0	0	0	0	2	491	0.66191	0	0	0	0	0	0.0040733	1	1
0	770	367	62	0	0	0	1311	0	0.58734	0.27994	0.047292	0	0	0	2	2
0	35	0	171	0	208	0	433	0	0.080831	0	0.39492	0	0.48037	0	6	6
0	1304	546	76	0	115	0	2311	0	0.56426	0.23626	0.032886	0	0.049762	0	2	2
107	25	206	84	0	575	385	1485	0.072054	0.016835	0.13872	0.056566	0	0.38721	0.25926	0	6
0	0	0	0	1	70	251	367	0	0	0	0	0.0027248	0.19074	0.68392	7	7
0	0	190	0	23	2075	389	2986	0	0	0.06363	0	0.0077026	0.69491	0.13027	6	6
0	384	195	639	0	410	1463	3475	0	0.1105	0.056115	0.18388	0	0.11799	0.42101	7	7
341	69	1061	0	0	85	0	1720	0.19826	0.040116	0.61686	0	0	0.049419	0	3	3
0	378	0	157	136	0	1010	1815	0	0.20826	0	0.086501	0.074931	0	0.55647	7	7
0	214	179	429	0	334	195	1469	0	0.14568	0.12185	0.29204	0	0.22737	0.13274	0	4
0	0	0	0	110	53	5	174	0	0	0	0	0.63218	0.3046	0.028736	5	5
0	0	0	0	285	0	0	333	0	0	0	0	0.85586	0	0	5	5
0	172	0	0	0	0	7	202	0	0.85149	0	0	0	0	0.034653	2	2
0	215	0	590	41	0	130	1074	0	0.20019	0	0.54935	0.038175	0	0.12104	4	4
518	0	0	0	0	0	0	9046	0.057263	0	0	0	0	0	0	0	0
