0	0	2	0	35	0	325	387	0	0	0.005168	0	0.090439	0	0.83979	7	7
0	0	0	245	0	0	0	281	0	0	0	0.87189	0	0	0	4	4
0	0	271	15	0	6	518	970	0	0	0.27938	0.015464	0	0.0061856	0.53402	7	7
449	0	0	0	0	11	26	527	0.85199	0	0	0	0	0.020873	0.049336	1	1
2	0	0	0	230	0	0	274	0.0072993	0	0	0	0.83942	0	0	5	5
573	0	452	0	386	0	0	1660	0.34518	0	0.27229	0	0.23253	0	0	0	1
652	0	196	0	0	242	1109	2407	0.27088	0	0.081429	0	0	0.10054	0.46074	7	7
0	0	516	0	1097	0	40	1891	0	0	0.27287	0	0.58012	0	0.021153	5	5
18	0	0	0	0	28	271	358	0.050279	0	0	0	0	0.078212	0.75698	7	7
1529	0	357	0	0	0	0	2144	0.71315	0	0.16651	0	0	0	0	1	1
0	0	0	1	782	0	373	1345	0	0	0	0.00074349	0.58141	0	0.27732	5	5
1053	0	0	0	0	0	9	1319	0.79833	0	0	0	0	0	0.0068234	1	1
0	0	0	0	334	0	353	903	0	0	0	0	0.36988	0	0.39092	0	7
6	0	63	0	263	0	1240	1714	0.0035006	0	0.036756	0	0.15344	0	0.72345	7	7
219	0	0	0	38	0	0	277	0.79061	0	0	0	0.13718	0	0	1	1
0	402	0	127	0	0	0	582	0	0.69072	0	0.21821	0	0	0	2	2
0	37	241	217	0	180	216	933	0	0.039657	0.25831	0.23258	0	0.19293	0.23151	0	3
0	0	0	0	0	0	297	314	0	0	0	0	0	0	0.94586	7	7
0	0	0	57	0	13	404	509	0	0	0	0.11198	0	0.02554	0.79371	7	7
488	0	0	0	0	0	0	521	0.93666	0	0	0	0	0	0	1	1
0	911	484	1	0	87	0	1642	0	0.55481	0.29476	0.00060901	0	0.052984	0	2	2
0	60	0	188	0	239	32	535	0	0.11215	0	0.3514	0	0.44673	0.059813	6	6
0	1290	402	74	0	0	0	2223	0	0.5803	0.18084	0.033288	0	0	0	2	2
139	30	291	127	0	250	746	1757	0.079112	0.017075	0.16562	0.072282	0	0.14229	0.42459	7	7
0	0	0	26	31	0	343	455	0	0	0	0.057143	0.068132	0	0.75385	7	7
0	0	29	746	0	860	1019	2938	0	0	0.0098707	0.25391	0	0.29272	0.34683	0	7
0	171	538	1038	0	6	1810	4040	0	0.042327	0.13317	0.25693	0	0.0014851	0.44802	7	7
350	54	948	0	0	246	0	1906	0.18363	0.028332	0.49738	0	0	0.12907	0	3	3
