0	0	16	111	0	117	519	860	0	0	0.018605	0.12907	0	0.13605	0.60349	7	7
451	0	0	0	0	0	2	605	0.74545	0	0	0	0	0	0.0033058	1	1
0	1100	254	70	0	30	0	1610	0	0.68323	0.15776	0.043478	0	0.018634	0	2	2
0	37	0	243	0	246	1	544	0	0.068015	0	0.44669	0	0.45221	0.0018382	6	6
0	1122	443	62	0	30	2	2145	0	0.52308	0.20653	0.028904	0	0.013986	0.0009324	2	2
227	2	246	59	0	633	548	1942	0.11689	0.0010299	0.12667	0.030381	0	0.32595	0.28218	0	6
0	0	0	0	7	72	329	457	0	0	0	0	0.015317	0.15755	0.71991	7	7
0	0	90	0	42	2533	270	3183	0	0	0.028275	0	0.013195	0.79579	0.084826	6	6
0	170	326	650	11	462	1665	3724	0	0.04565	0.08754	0.17454	0.0029538	0.12406	0.4471	7	7
406	77	1403	1	0	136	0	2288	0.17745	0.033654	0.6132	0.00043706	0	0.059441	0	3	3
0	524	0	147	315	0	836	1908	0	0.27463	0	0.077044	0.16509	0	0.43816	7	7
0	236	147	592	0	230	106	1399	0	0.16869	0.10508	0.42316	0	0.1644	0.075768	4	4
0	0	0	0	73	4	2	130	0	0	0	0	0.56154	0.030769	0.015385	5	5
0	0	0	0	191	0	0	270	0	0	0	0	0.70741	0	0	5	5
0	164	0	0	0	0	0	165	0	0.99394	0	0	0	0	0	2	2
0	198	0	548	49	0	129	1138	0	0.17399	0	0.48155	0.043058	0	0.11336	4	4
387	0	0	0	0	0	0	9342	0.041426	0	0	0	0	0	0	0	0
