50	0	80	0	11	0	260	447	0.11186	0	0.17897	0	0.024609	0	0.58166	7	7
0	0	0	350	0	4	0	379	0	0	0	0.92348	0	0.010554	0	4	4
0	0	199	1	0	153	500	1051	0	0	0.18934	0.00095147	0	0.14558	0.47574	7	7
464	0	0	0	0	36	39	548	0.84672	0	0	0	0	0.065693	0.071168	1	1
0	0	0	0	281	0	0	314	0	0	0	0	0.8949	0	0	5	5
731	0	238	0	425	0	0	1764	0.4144	0	0.13492	0	0.24093	0	0	1	1
562	0	313	0	0	295	551	2078	0.27045	0	0.15063	0	0	0.14196	0.26516	0	1
19	0	714	0	999	0	167	2096	0.0090649	0	0.34065	0	0.47662	0	0.079676	5	5
6	0	0	0	0	42	236	323	0.018576	0	0	0	0	0.13003	0.73065	7	7
1146	0	231	0	0	0	0	1671	0.68582	0	0.13824	0	0	0	0	1	1
0	0	0	4	677	0	287	1124	0	0	0	0.0035587	0.60231	0	0.25534	5	5
906	0	0	0	0	0	15	1140	0.79474	0	0	0	0	0	0.013158	1	1
0	0	0	0	422	0	277	886	0	0	0	0	0.4763	0	0.31264	5	5
1	0	179	0	420	0	1022	1757	0.00056915	0	0.10188	0	0.23904	0	0.58167	7	7
218	0	0	0	18	0	0	351	0.62108	0	0	0	0.051282	0	0	1	1
0	428	12	147	0	0	0	616	0	0.69481	0.019481	0.23864	0	0	0	2	2
0	10	91	194	0	137	335	865	0	0.011561	0.1052	0.22428	0	0.15838	0.38728	0	7
0	0	0	0	0	0	249	284	0	0	0	0	0	0	0.87676	7	7
0	0	0	35	0	76	422	563	0	0	0	0.062167	0	0.13499	0.74956	7	7
431	0	0	0	0	0	0	532	0.81015	0	0	0	0	0	0	1	1
0	1124	120	0	0	0	0	1430	0	0.78601	0.083916	0	0	0	0	2	2
0	43	0	201	0	243	54	558	0	0.077061	0	0.36022	0	0.43548	0.096774	6	6
0	808	767	72	0	0	22	2027	0	0.39862	0.37839	0.03552	0	0	0.010853	0	2
76	1	390	78	0	120	772	1528	0.049738	0.00065445	0.25524	0.051047	0	0.078534	0.50524	7	7
0	0	0	43	8	0	401	472	0	0	0	0.091102	0.016949	0	0.84958	7	7
0	0	0	623	31	714	841	2570	0	0	0	0.24241	0.012062	0.27782	0.32724	0	7
0	149	289	1069	0	0	1498	3537	0	0.042126	0.081708	0.30223	0	0	0.42352	7	7
375	122	754	0	0	176	0	1862	0.2014	0.065521	0.40494	0	0	0.094522	0	3	3
0	505	0	164	166	0	841	1802	0	0.28024	0	0.09101	0.09212	0	0.4667	7	7
5	464	478	429	0	295	526	2519	0.0019849	0.1842	0.18976	0.17031	0	0.11711	0.20881	0	7
0	0	0	0	23	0	90	124	0	0	0	0	0.18548	0	0.72581	7	7
0	0	0	0	316	0	5	383	0	0	0	0	0.82507	0	0.013055	5	5
0	203	0	3	0	0	0	207	0	0.98068	0	0.014493	0	0	0	2	2
0	159	0	592	34	0	191	1103	0	0.14415	0	0.53672	0.030825	0	0.17316	4	4
2	0	28	0	0	0	0	7254	0.00027571	0	0.0038599	0	0	0	0	0	0
0	0	0	0	0	0	0	1164	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	552	0	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	993	0	0	0	0.013092	0	0	0	0	0
0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	640	0.017188	0	0	0	0	0	0	0	0
0	0	0	0	3	0	0	260	0	0	0	0	0.011538	0	0	0	0
0	0	0	0	1	0	0	89	0	0	0	0	0.011236	0	0	0	0
0	0	0	0	0	0	0	1090	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	551	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	890	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0
32	0	0	0	1	0	0	744	0.043011	0	0	0	0.0013441	0	0	0	0
0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	101	0	0	0	0	0.009901	0	0	0	0
0	0	4	196	0	0	100	360	0	0	0.011111	0.54444	0	0	0.27778	4	4
0	0	0	126	0	240	0	394	0	0	0	0.3198	0	0.60914	0	6	6
0	0	184	0	0	412	234	1030	0	0	0.17864	0	0	0.4	0.22718	0	6
560	0	0	0	0	1	7	597	0.93802	0	0	0	0	0.001675	0.011725	1	1
27	0	0	0	194	0	0	263	0.10266	0	0	0	0.73764	0	0	5	5
1296	0	0	0	379	0	1	1913	0.67747	0	0	0	0.19812	0	0.00052274	1	1
533	0	1081	3	0	509	245	2691	0.19807	0	0.40171	0.0011148	0	0.18915	0.091044	3	3
704	0	72	0	506	0	422	1850	0.38054	0	0.038919	0	0.27351	0	0.22811	0	1
49	0	0	0	0	40	185	293	0.16724	0	0	0	0	0.13652	0.6314	7	7
1258	0	29	0	0	0	0	1527	0.82384	0	0.018991	0	0	0	0	1	1
0	0	0	19	488	51	267	1143	0	0	0	0.016623	0.42695	0.044619	0.2336	5	5
984	0	0	0	0	0	0	1225	0.80327	0	0	0	0	0	0	1	1
0	0	0	0	409	0	324	799	0	0	0	0	0.51189	0	0.40551	5	5
17	0	260	114	233	0	1254	2018	0.0084242	0	0.12884	0.056492	0.11546	0	0.62141	7	7
278	0	0	0	1	0	0	368	0.75543	0	0	0	0.0027174	0	0	1	1
0	353	9	168	0	22	3	659	0	0.53566	0.013657	0.25493	0	0.033384	0.0045524	2	2
0	0	182	183	0	46	115	620	0	0	0.29355	0.29516	0	0.074194	0.18548	0	4
0	0	0	4	0	84	222	356	0	0	0	0.011236	0	0.23596	0.6236	7	7
0	0	0	135	0	181	345	721	0	0	0	0.18724	0	0.25104	0.4785	7	7
471	0	0	0	0	0	0	555	0.84865	0	0	0	0	0	0	1	1
0	1094	195	28	0	0	0	1526	0	0.71691	0.12779	0.018349	0	0	0	2	2
0	28	0	194	0	375	51	684	0	0.040936	0	0.28363	0	0.54825	0.074561	6	6
0	796	792	149	0	58	0	2247	0	0.35425	0.35247	0.066311	0	0.025812	0	0	2
218	8	165	7	0	561	559	1637	0.13317	0.004887	0.10079	0.0042761	0	0.3427	0.34148	0	6
0	0	0	0	2	39	339	412	0	0	0	0	0.0048544	0.09466	0.82282	7	7
0	0	56	0	25	2100	121	2566	0	0	0.021824	0	0.0097428	0.81839	0.047155	6	6
0	117	218	597	1	596	1557	3581	0	0.032672	0.060877	0.16671	0.00027925	0.16643	0.43479	7	7
388	90	877	7	0	48	0	1845	0.2103	0.04878	0.47534	0.003794	0	0.026016	0	3	3
0	672	0	182	71	0	961	1951	0	0.34444	0	0.093285	0.036392	0	0.49257	7	7
0	271	385	557	0	264	297	2020	0	0.13416	0.19059	0.27574	0	0.13069	0.14703	0	4
0	0	0	0	64	30	49	153	0	0	0	0	0.4183	0.19608	0.32026	5	5
0	0	0	0	343	0	5	368	0	0	0	0	0.93207	0	0.013587	5	5
0	99	0	1	0	0	0	123	0	0.80488	0	0.0081301	0	0	0	2	2
0	163	0	511	18	0	60	1141	0	0.14286	0	0.44785	0.015776	0	0.052585	4	4
33	0	0	0	0	0	0	8003	0.0041235	0	0	0	0	0	0	0	0
