17	2	4	0	0	0	342	382	0.044503	0.0052356	0.010471	0	0	0	0.89529	7	7
0	0	0	272	0	0	5	280	0	0	0	0.97143	0	0	0.017857	4	4
0	0	290	22	0	28	602	1147	0	0	0.25283	0.01918	0	0.024412	0.52485	7	7
476	0	0	0	0	73	39	606	0.78548	0	0	0	0	0.12046	0.064356	1	1
5	0	0	0	237	0	0	254	0.019685	0	0	0	0.93307	0	0	5	5
720	0	486	0	372	0	0	1742	0.41332	0	0.27899	0	0.21355	0	0	1	1
285	0	327	1	0	303	1134	2342	0.12169	0	0.13962	0.00042699	0	0.12938	0.4842	7	7
21	0	650	0	795	0	14	1661	0.012643	0	0.39133	0	0.47863	0	0.0084287	5	5
19	0	0	0	0	62	253	418	0.045455	0	0	0	0	0.14833	0.60526	7	7
1681	0	100	0	0	0	0	1944	0.86471	0	0.05144	0	0	0	0	1	1
0	0	0	14	779	0	489	1430	0	0	0	0.0097902	0.54476	0	0.34196	5	5
999	0	0	0	0	0	14	1180	0.84661	0	0	0	0	0	0.011864	1	1
0	0	0	0	484	0	268	928	0	0	0	0	0.52155	0	0.28879	5	5
77	0	168	0	486	0	769	1734	0.044406	0	0.096886	0	0.28028	0	0.44348	7	7
237	0	0	0	9	0	0	290	0.81724	0	0	0	0.031034	0	0	1	1
0	363	0	102	0	0	0	536	0	0.67724	0	0.1903	0	0	0	2	2
0	0	60	203	0	174	272	779	0	0	0.077022	0.26059	0	0.22336	0.34917	0	7
0	0	0	0	0	0	364	395	0	0	0	0	0	0	0.92152	7	7
0	0	0	70	0	145	315	574	0	0	0	0.12195	0	0.25261	0.54878	7	7
309	0	0	0	0	0	0	472	0.65466	0	0	0	0	0	0	1	1
0	1180	263	11	0	1	0	1614	0	0.7311	0.16295	0.0068154	0	0.00061958	0	2	2
0	89	0	219	0	222	31	585	0	0.15214	0	0.37436	0	0.37949	0.052991	0	6
0	879	782	96	0	0	35	2296	0	0.38284	0.34059	0.041812	0	0	0.015244	0	2
96	100	241	119	0	193	807	1701	0.056437	0.058789	0.14168	0.069959	0	0.11346	0.47443	7	7
0	0	0	10	3	0	474	512	0	0	0	0.019531	0.0058594	0	0.92578	7	7
0	0	32	731	1	761	868	2681	0	0	0.011936	0.27266	0.000373	0.28385	0.32376	0	7
0	83	218	953	0	0	1706	3367	0	0.024651	0.064746	0.28304	0	0	0.50668	7	7
262	144	1139	16	0	108	1	1993	0.13146	0.072253	0.5715	0.0080281	0	0.05419	0.00050176	3	3
0	428	0	267	125	0	987	2094	0	0.20439	0	0.12751	0.059694	0	0.47135	7	7
0	331	356	531	0	282	214	1878	0	0.17625	0.18956	0.28275	0	0.15016	0.11395	0	4
0	0	0	0	11	0	70	94	0	0	0	0	0.11702	0	0.74468	7	7
0	0	0	0	323	0	9	351	0	0	0	0	0.92023	0	0.025641	5	5
0	186	0	0	0	0	0	208	0	0.89423	0	0	0	0	0	2	2
0	154	0	594	14	0	138	1297	0	0.11874	0	0.45798	0.010794	0	0.1064	4	4
53	0	27	0	0	0	0	8536	0.006209	0	0.0031631	0	0	0	0	0	0
0	0	0	0	0	0	0	1269	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	694	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	859	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0
29	0	0	0	37	0	0	702	0.041311	0	0	0	0.052707	0	0	0	0
0	0	0	0	7	0	0	250	0	0	0	0	0.028	0	0	0	0
0	0	0	0	5	0	1	126	0	0	0	0	0.039683	0	0.0079365	0	0
0	0	0	0	0	0	0	1128	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	707	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	785	0	0	0	0	0.0012739	0	0	0	0
0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0
21	0	0	0	11	0	0	681	0.030837	0	0	0	0.016153	0	0	0	0
0	0	0	0	4	0	0	274	0	0	0	0	0.014599	0	0	0	0
0	0	0	0	8	0	0	114	0	0	0	0	0.070175	0	0	0	0
2	0	41	229	0	0	36	400	0.005	0	0.1025	0.5725	0	0	0.09	4	4
0	0	0	47	0	235	9	301	0	0	0	0.15615	0	0.78073	0.0299	6	6
0	0	298	0	0	422	123	1020	0	0	0.29216	0	0	0.41373	0.12059	6	6
543	0	0	0	0	13	9	603	0.9005	0	0	0	0	0.021559	0.014925	1	1
40	0	0	0	299	0	0	351	0.11396	0	0	0	0.85185	0	0	5	5
1003	0	0	0	237	0	0	1378	0.72787	0	0	0	0.17199	0	0	1	1
482	0	1167	47	0	470	310	2768	0.17413	0	0.4216	0.01698	0	0.1698	0.11199	3	3
856	0	0	0	617	0	142	1786	0.47928	0	0	0	0.34546	0	0.079507	1	1
49	0	0	0	0	103	256	482	0.10166	0	0	0	0	0.21369	0.53112	7	7
1738	0	0	0	0	0	0	2055	0.84574	0	0	0	0	0	0	1	1
0	0	0	36	590	134	408	1403	0	0	0	0.025659	0.42053	0.09551	0.29081	5	5
991	0	0	0	0	0	0	1211	0.81833	0	0	0	0	0	0	1	1
0	0	0	0	480	0	357	895	0	0	0	0	0.53631	0	0.39888	5	5
228	0	193	80	302	0	1135	2145	0.10629	0	0.089977	0.037296	0.14079	0	0.52914	7	7
